rank,index,url
1,1,https://baidu.com
2,8,http://home.baidu.com
3,7,http://baidu.com/more
4,2,http://news.baidu.com
5,6,http://tieba.baidu.com
6,4,http://map.baidu.com
7,11,http://jianyi.baidu.com
8,5,http://v.baidu.com
9,91,http://net.china.cn/chinese/index.htm
10,10,http://baidu.com/duty
11,96,http://app.hao123.com/app
12,136,http://gmw.cn
13,156,http://hao123.com/gaoxiao
14,146,http://v.hao123.baidu.com/dianying
15,142,http://v.hao123.baidu.com/dianshi
16,143,http://v.hao123.baidu.com/zongyi
17,148,http://v.hao123.baidu.com/dongman
18,159,http://hao123.com/exam
19,155,http://hao123.com/xingzuonew.html
20,147,http://live.hao123.com
21,140,http://cac.gov.cn
22,145,http://xyx.hao123.com
23,92,http://cyberpolice.cn/wfjb
24,3,http://hao123.com
25,158,https://hao123.com/haoxue
26,54,http://topics.gmw.cn/node_114815.htm
27,15,http://wenku.baidu.com
28,14,http://image.baidu.com
29,134,http://china.com.cn
30,144,http://game.hao123.com
31,132,http://cri.cn
32,105,http://zhidao.baidu.com
33,9,http://ir.baidu.com
34,154,http://caipiao.hao123.com
35,138,http://qstheory.cn
36,129,http://people.com.cn
37,135,http://ce.cn
38,137,http://cnr.cn
39,139,http://youth.cn
40,130,http://xinhuanet.com
41,13,http://music.baidu.com
42,180,http://qq.com
43,120,http://tuijian.hao123.com
44,86,http://report.12377.cn:13225/toreportinputNormal_anis.do
45,131,http://cctv.com
46,160,http://hao123.com/stocknew
47,21,http://fangtan.china.com.cn/2018-12/13/content_74259768.htm
48,153,http://tejia.hao123.com
49,23,http://news.gmw.cn/2018-12/13/content_32157433.htm
50,93,http://bjjubao.org
51,179,http://sohu.com
52,149,http://hao123.com/manhua
53,20,http://politics.gmw.cn/2018-12/13/content_32163926.htm
54,133,http://cn.chinadaily.com.cn
55,177,http://sina.com.cn
56,16,http://jian.news.baidu.com
57,66,http://baijiahao.baidu.com/s?id=1619690247277020168
58,67,http://baijiahao.baidu.com/s?id=1619697708424396008
59,68,http://baijiahao.baidu.com/s?id=1619694273531439559
60,85,http://baijiahao.baidu.com/s?id=1619702271369281889
61,94,https://s.click.taobao.com/t?e=m%3D2%26s%3D7WCg0%2BpzKwgcQipKwQzePCperVdZeJviK7Vc7tFgwiFRAdhuF14FMa2XsNgKZ%2BOxt4hWD5k2kjP%2FTrTNBNETjAtOHPHN0vssKO4N%2F%2F7xLcVZMTj583r1vqUuZxIcp9pfUIgVEmFmgnaR4ypTBJBwtC8UTyjdhQwHJPwiig1bxLMnyi1UQ%2F17I10hO9fBPG8oXH%2BQH9e66Y4%3D
62,150,https://tuijian.hao123.com
63,12,https://zhidao.baidu.com
64,17,http://xinhuanet.com/politics/leaders/2018-12/13/c_1210015116.htm
65,18,http://xinhuanet.com/politics/leaders/2018-12/13/c_1123849745.htm
66,19,http://xinhuanet.com//2018-12/13/c_1123847871.htm
67,22,http://news.ifeng.com/mainland/special/ggkf40znzsjs
68,24,http://opinion.huanqiu.com/editorial/2018-12/13785734.html
69,25,http://xinhuanet.com/2018-12/12/c_1123843904.htm
70,26,http://xinhuanet.com/politics/2018-12/13/c_1123846649.htm
71,27,http://news.cctv.com/2018/12/13/ARTIVv8jLsLjI7YOXHLqSCET181213.shtml
72,28,https://xinwen.eastday.com/a/n181213183717076.html?qid=news.baidu.com
73,29,https://3w.huanqiu.com/a/c36dc8/7IBoOVVXgYw?agt=8
74,30,http://news.ifeng.com/a/20181213/60191712_0.shtml?_zbs_baidu_news
75,31,https://finance.ifeng.com/c/7ibPZoSgYng?_zbs_baidu_news
76,32,http://news.ifeng.com/a/20181213/60191838_0.shtml?_zbs_baidu_news
77,33,http://news.ifeng.com/a/20181213/60191848_0.shtml?_zbs_baidu_news
78,34,http://news.ifeng.com/a/20181213/60191878_0.shtml?_zbs_baidu_news
79,35,http://news.ifeng.com/a/20181213/60191771_0.shtml?_zbs_baidu_news
80,36,http://news.ifeng.com/a/20181213/60191283_0.shtml?_zbs_baidu_news
81,37,https://3w.huanqiu.com/a/21eee3/7IBKuSI6oyk?agt=8
82,38,https://3w.huanqiu.com/a/c36dc8/7IBm3zwBF8Q?agt=8
83,39,https://3w.huanqiu.com/a/3458fa/7IByF0yJc7C?agt=8
84,40,http://chinanews.com/gj/2018/12-13/8701316.shtml
85,41,http://news.ifeng.com/a/20181213/60191657_0.shtml?_zbs_baidu_news
86,42,https://3w.huanqiu.com/a/621e1c/7IBDycVLrsQ?agt=8
87,43,http://news.ifeng.com/a/20181213/60191409_0.shtml?_zbs_baidu_news
88,44,http://travel.ifeng.com/a/20181213/45260764_0.shtml?_zbs_baidu_news
89,45,https://finance.ifeng.com/c/7ibRHZt1wDg?_zbs_baidu_news
90,46,https://news.ifeng.com/c/7ibTiBhAMsK?_zbs_baidu_news
91,47,https://xinwen.eastday.com/a/181213202341680.html?qid=news.baidu.com
92,48,http://news.ifeng.com/a/20181213/60191711_0.shtml?_zbs_baidu_news
93,49,https://xinwen.eastday.com/a/n181213212118680.html?qid=news.baidu.com
94,50,http://news.ifeng.com/a/20181213/60191248_0.shtml?_zbs_baidu_news
95,51,http://news.ifeng.com/a/20181212/60191343_0.shtml?_zbs_baidu_news
96,52,http://news.ifeng.com/a/20181213/60191448_0.shtml?_zbs_baidu_news
97,53,https://3w.huanqiu.com/a/a4d1ef/7IBxmLFrjfW?agt=8
98,55,http://qstheory.cn/zt2017/xcgcdd19djs/index.htm
99,56,https://baidu.com/s?wd=%E4%B9%A0%E8%BF%91%E5%B9%B3%E4%B8%BB%E6%8C%81%E4%B8%AD%E5%A4%AE%E6%94%BF%E6%B2%BB%E5%B1%80%E4%BC%9A%E8%AE%AE
100,57,https://baidu.com/s?wd=%E4%B9%A0%E8%BF%91%E5%B9%B3%E4%B8%BB%E6%8C%81%E5%85%9A%E5%A4%96%E4%BA%BA%E5%A3%AB%E5%BA%A7%E8%B0%88%E4%BC%9A%E5%8F%91%E8%A1%A8%E9%87%8D%E8%A6%81%E8%AE%B2%E8%AF%9D
101,58,https://baidu.com/s?wd=%E5%8D%97%E4%BA%AC%E5%A4%A7%E5%B1%A0%E6%9D%80%E6%AD%BB%E9%9A%BE%E8%80%85%E5%9B%BD%E5%AE%B6%E5%85%AC%E7%A5%AD%E6%97%A5
102,59,https://baidu.com/s?wd=%E7%89%B9%E8%95%BE%E8%8E%8E%E6%A2%85%E4%BF%9D%E4%BD%8F%E9%A6%96%E7%9B%B8
103,60,https://baidu.com/s?wd=%E4%BA%AC%E7%96%86%E5%A4%A7%E6%88%98
104,61,https://baidu.com/s?wd=%E9%AB%98%E9%80%9A%E4%B8%93%E5%88%A9%E5%A4%A7%E6%88%98%E5%8D%87%E7%BA%A7
105,62,https://baidu.com/s?wd=%E6%97%A5%E6%9C%AC201%E5%B9%B4%E5%BA%A6%E6%B1%89%E5%AD%97
106,63,https://baidu.com/s?wd=%E5%8A%A0%E6%8B%BF%E5%A4%A7%E9%B9%85%E6%9A%B4%E8%B7%8C
107,64,https://baidu.com/s?wd=%E5%9B%BD%E4%BC%81%E5%9B%9E%E5%BA%94%E5%A8%83%E5%A8%83%E9%AB%98%E7%AE%A1
108,65,https://baidu.com/s?wd=%E5%BE%B7%E5%9B%BD%E5%B7%A7%E5%85%8B%E5%8A%9B%E6%B3%84%E9%9C%B2
109,69,http://baijiahao.baidu.com/s?id=1619659285685398621
110,70,http://baijiahao.baidu.com/s?id=1619691014544105561
111,71,http://baijiahao.baidu.com/s?id=1619691905545133612
112,72,http://baijiahao.baidu.com/s?id=1619646139032525354
113,73,http://baijiahao.baidu.com/s?id=1619692209471332700
114,74,http://baijiahao.baidu.com/s?id=1619653655265853187
115,75,http://baijiahao.baidu.com/s?id=1619696097207903278
116,76,http://baijiahao.baidu.com/s?id=1619629260880435968
117,77,http://baijiahao.baidu.com/s?id=1619700910084415752
118,78,http://baijiahao.baidu.com/s?id=1619702132680806282
