index,weight
1,0.01436380582998509
93,0.011665002937647405
185,0.01144228048594434
182,0.00910159891421048
96,0.006547130982674627
86,0.006546409468327594
8,0.0061498809657581826
11,0.006008533980388726
2,0.005919140556040702
6,0.005919140556040702
4,0.005908775862822994
209,0.005901086959074451
5,0.005576608090131757
106,0.005553490934009916
137,0.005491611051071016
91,0.0054834525351972795
10,0.005427082144389247
157,0.0048061794414861435
143,0.004526399559874477
147,0.0044820000852171275
144,0.00446127069878171
149,0.00446127069878171
160,0.004404640055859293
230,0.004395842982810452
156,0.004323033774620542
148,0.0042613698347027116
146,0.0037481412014812245
227,0.003500546215157827
141,0.003436424257668525
3,0.0032843121633613632
159,0.0031332113692622136
92,0.0029730983254076374
54,0.002628375007907063
188,0.002532842764221463
145,0.0023142328098503602
207,0.002273041159083703
135,0.002166284088921719
15,0.00211192523978309
139,0.0020992725333747937
14,0.002051505476930554
155,0.0020374842531430373
133,0.002027853311926101
7,0.001956069585962579
9,0.001956069585962579
105,0.0018930245346341838
130,0.0018626903505059907
136,0.0018454205731079647
121,0.001788992119559517
138,0.001781846608348514
140,0.001781846608348514
131,0.0017562509019056483
181,0.0016863144122853959
13,0.0016232535487906074
161,0.0015646912230438841
132,0.0015271428114387153
195,0.0015172406026146574
154,0.0014832380825436195
21,0.001441350998819668
217,0.0013745456305456598
23,0.0013339119358122928
180,0.0011159338265624866
150,0.0010577675826953159
183,0.0010535604413188565
203,0.0010535604413188565
20,0.0010410260130885051
134,0.0009947740452342084
196,0.0009919498864532283
285,0.0009832841927669613
55,0.0009713268556772151
221,0.0009532653745049473
178,0.0009496706582754219
222,0.0009232066309439987
179,0.0008266426200682244
223,0.0008221912905465986
16,0.0008066250083156424
66,0.0008066250083156424
67,0.0008066250083156424
68,0.0008066250083156424
85,0.0008066250083156424
94,0.0007518433317200436
12,0.0007481400903647177
17,0.0007481400903647177
18,0.0007481400903647177
19,0.0007481400903647177
22,0.0007481400903647177
24,0.0007481400903647177
25,0.0007481400903647177
26,0.0007481400903647177
27,0.0007481400903647177
28,0.0007481400903647177
29,0.0007481400903647177
30,0.0007481400903647177
31,0.0007481400903647177
32,0.0007481400903647177
33,0.0007481400903647177
34,0.0007481400903647177
35,0.0007481400903647177
36,0.0007481400903647177
37,0.0007481400903647177
38,0.0007481400903647177
39,0.0007481400903647177
40,0.0007481400903647177
41,0.0007481400903647177
42,0.0007481400903647177
43,0.0007481400903647177
44,0.0007481400903647177
45,0.0007481400903647177
46,0.0007481400903647177
47,0.0007481400903647177
48,0.0007481400903647177
49,0.0007481400903647177
50,0.0007481400903647177
51,0.0007481400903647177
52,0.0007481400903647177
53,0.0007481400903647177
56,0.0007481400903647177
57,0.0007481400903647177
58,0.0007481400903647177
59,0.0007481400903647177
60,0.0007481400903647177
61,0.0007481400903647177
62,0.0007481400903647177
63,0.0007481400903647177
64,0.0007481400903647177
65,0.0007481400903647177
69,0.0007481400903647177
70,0.0007481400903647177
71,0.0007481400903647177
72,0.0007481400903647177
73,0.0007481400903647177
74,0.0007481400903647177
75,0.0007481400903647177
76,0.0007481400903647177
77,0.0007481400903647177
78,0.0007481400903647177
79,0.0007481400903647177
80,0.0007481400903647177
81,0.0007481400903647177
82,0.0007481400903647177
83,0.0007481400903647177
84,0.0007481400903647177
87,0.0007481400903647177
88,0.0007481400903647177
89,0.0007481400903647177
90,0.0007481400903647177
273,0.0007459228076401245
151,0.0007311139452846268
239,0.0007207492520669182
152,0.0007103845588492098
177,0.0007103845588492098
198,0.0007103845588492098
95,0.0007000198656315013
97,0.0007000198656315013
98,0.0007000198656315013
99,0.0007000198656315013
100,0.0007000198656315013
101,0.0007000198656315013
102,0.0007000198656315013
103,0.0007000198656315013
104,0.0007000198656315013
107,0.0007000198656315013
108,0.0007000198656315013
109,0.0007000198656315013
110,0.0007000198656315013
111,0.0007000198656315013
112,0.0007000198656315013
113,0.0007000198656315013
114,0.0007000198656315013
115,0.0007000198656315013
116,0.0007000198656315013
117,0.0007000198656315013
118,0.0007000198656315013
119,0.0007000198656315013
120,0.0007000198656315013
122,0.0007000198656315013
123,0.0007000198656315013
124,0.0007000198656315013
125,0.0007000198656315013
126,0.0007000198656315013
127,0.0007000198656315013
128,0.0007000198656315013
129,0.0007000198656315013
142,0.0007000198656315013
153,0.0007000198656315013
158,0.0007000198656315013
162,0.0007000198656315013
163,0.0007000198656315013
164,0.0007000198656315013
165,0.0007000198656315013
166,0.0007000198656315013
167,0.0007000198656315013
168,0.0007000198656315013
169,0.0007000198656315013
170,0.0007000198656315013
171,0.0007000198656315013
172,0.0007000198656315013
173,0.0007000198656315013
174,0.0007000198656315013
175,0.0007000198656315013
176,0.0007000198656315013
184,0.0007000198656315013
186,0.0007000198656315013
187,0.0007000198656315013
189,0.0007000198656315013
190,0.0007000198656315013
191,0.0007000198656315013
192,0.0007000198656315013
193,0.0007000198656315013
194,0.0007000198656315013
197,0.0007000198656315013
199,0.0007000198656315013
200,0.0007000198656315013
201,0.0007000198656315013
202,0.0007000198656315013
204,0.0007000198656315013
205,0.0007000198656315013
206,0.0007000198656315013
208,0.0007000198656315013
210,0.0007000198656315013
211,0.0007000198656315013
212,0.0007000198656315013
213,0.0007000198656315013
214,0.0007000198656315013
215,0.0007000198656315013
216,0.0007000198656315013
218,0.0007000198656315013
219,0.0007000198656315013
220,0.0007000198656315013
224,0.0007000198656315013
225,0.0007000198656315013
226,0.0007000198656315013
228,0.0007000198656315013
229,0.0007000198656315013
231,0.0007000198656315013
232,0.0007000198656315013
235,0.0007000198656315013
240,0.0007000198656315013
241,0.0007000198656315013
242,0.0007000198656315013
243,0.0007000198656315013
244,0.0007000198656315013
245,0.0007000198656315013
246,0.0007000198656315013
247,0.0007000198656315013
248,0.0007000198656315013
249,0.0007000198656315013
250,0.0007000198656315013
251,0.0007000198656315013
252,0.0007000198656315013
253,0.0007000198656315013
254,0.0007000198656315013
255,0.0007000198656315013
256,0.0007000198656315013
257,0.0007000198656315013
258,0.0007000198656315013
259,0.0007000198656315013
260,0.0007000198656315013
261,0.0007000198656315013
