rank,index,url
1,331,http://baidu.com
2,139,http://ce.cn
3,133,http://people.com.cn
4,1,https://baidu.com
5,10,http://baidu.com/duty
6,8,http://home.baidu.com
7,911,http://cctv.com/program/20110130/column_header/index.shtml
8,1255,http://miitbeian.gov.cn
9,2,http://news.baidu.com
10,920,http://miibeian.gov.cn
11,11,http://jianyi.baidu.com
12,5,http://v.baidu.com
13,140,http://gmw.cn
14,15,http://wenku.baidu.com
15,6,http://tieba.baidu.com
16,500,http://list.video.baidu.com/iph_promote.html
17,4,http://map.baidu.com
18,138,http://china.com.cn
19,540,https://passport.baidu.com/export/app/index.html
20,1775,http://gmw.cn/map.htm
21,95,http://cyberpolice.cn/wfjb
22,330,http://12377.cn
23,109,http://baidu.com/more
24,876,http://help.cntv.cn
25,7049,http://qstheory.cn/qssyggw/2014-08/06/c_1111961674.htm
26,7053,http://qstheory.cn/qssyggw/2014-08/12/c_1112042256.htm
27,487,http://cntv.cn
28,1112,http://fo.ifeng.com
29,135,http://cctv.com
30,9,http://ir.baidu.com
31,188,http://ifeng.com
32,141,http://cnr.cn
33,877,http://app.cctv.com/appkhdxz/ydb/index.shtml
34,1754,http://en.gmw.cn
35,1259,http://travel.ifeng.com
36,1901,http://gmw.cn/aboutus.htm
37,1903,http://gmw.cn/node_46280.htm
38,1904,http://gmw.cn/node_46279.htm
39,329,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
40,5691,http://district.ce.cn/zt/rwk/index.shtml
41,3,http://hao123.com
42,504,http://qingting.baidu.com/index?pid=4
43,870,http://tv.cctv.com/cctv10
44,867,http://tv.cctv.com/cctv7
45,864,http://tv.cctv.com/cctv5
46,860,http://tv.cctv.com/cctv1
47,136,http://cri.cn
48,873,http://tv.cctv.com/cctv13
49,862,http://tv.cctv.com/cctv3
50,869,http://tv.cctv.com/cctv9
51,868,http://tv.cctv.com/cctv8
52,3566,http://sso.people.com.cn/u/reg?appCode=ENw9NE44
53,318,http://miercn.com
54,863,http://tv.cctv.com/cctv4asia
55,874,http://tv.cctv.com/cctv14
56,5566,http://art.china.cn/salon/node_514176.htm
57,872,http://tv.cctv.com/cctv12
58,857,http://tv.cctv.com
59,1984,https://passport.baidu.com/v2/?login&tpl=mn&u=http://baidu.com
60,1985,http://i.baidu.com
61,1986,http://i.baidu.com/center
62,1987,http://passport.baidu.com
63,1988,https://passport.baidu.com/?logout&u=https://baidu.com
64,1902,http://gmw.cn/content/node_8926.htm
65,861,http://tv.cctv.com/cctv2
