index,weight
1,0.005331358366901536
10,0.0043711891213975874
323,0.004333965299021631
93,0.004255405965752779
8,0.003930737655627857
5,0.003217108436062358
322,0.002858493340457244
310,0.002736476515425776
6,0.0025052719830455936
4,0.0024102522759945266
2,0.002231371490338332
500,0.0021073841135350654
13,0.0018794205897271481
11,0.0017910783343431352
186,0.0017724113253153619
627,0.0017678793215260302
313,0.0017520946919846398
231,0.0016970783105543453
87,0.0015355924867330025
3,0.001511578754258982
496,0.0015024814543778203
288,0.0014791764948247437
171,0.0013790171452121964
302,0.0012597858643614583
321,0.0012475030009015693
622,0.001147443022337168
626,0.001147443022337168
107,0.0011153699319441498
138,0.0010796082994113023
330,0.0010788004105694606
331,0.0010788004105694606
332,0.0010788004105694606
333,0.0010788004105694606
334,0.0010788004105694606
335,0.0010788004105694606
336,0.0010788004105694606
337,0.0010788004105694606
346,0.0010788004105694606
351,0.0010788004105694606
355,0.0010788004105694606
356,0.0010788004105694606
348,0.0010788004105694593
349,0.0010788004105694593
497,0.0010767783756374376
311,0.001056677395224183
14,0.0010192685359584582
106,0.0010039234445543964
501,0.000988463631726909
536,0.0009626903821682764
15,0.0009376669389133264
624,0.00093747112033835
319,0.000910329229719696
303,0.0008515829681224089
490,0.0008479629708144823
491,0.0008479629708144823
492,0.0008479629708144823
493,0.0008479629708144823
494,0.0008479629708144823
495,0.0008479629708144823
498,0.0008479629708144823
499,0.0008479629708144823
502,0.0008479629708144823
97,0.0008412627821588368
505,0.0008340425958221194
506,0.0008340425958221194
507,0.0008340425958221194
509,0.0008340425958221194
510,0.0008340425958221194
7,0.0008234810393853256
9,0.0008234810393853256
317,0.0008033131406943834
318,0.0008033131406943834
147,0.0007832335504387893
157,0.0007832335504387893
158,0.0007832335504387893
142,0.0007743479577485557
144,0.0007514166115710188
145,0.0007514166115710188
148,0.0007514166115710188
150,0.0007514166115710188
149,0.0007477569706684116
161,0.0007477569706684116
623,0.0007439516613467882
625,0.0007439516613467882
160,0.0007306119703874886
534,0.0007300421743381875
94,0.0007113086528434695
538,0.0006811120977695327
628,0.0006499638268211941
662,0.0006499638268211941
132,0.0006242829623540913
141,0.0006056748710443563
137,0.0005951115607630531
183,0.0005917536826778459
140,0.000575403518455451
503,0.0005567081385316347
307,0.0005472412058274089
139,0.0005466527513961835
324,0.0005320979060585501
