rank,index,url
1,15,http://wenku.baidu.com
2,10,http://baidu.com/duty
3,323,http://baidu.com
4,1,https://baidu.com
5,8,http://home.baidu.com
6,93,http://cyberpolice.cn/wfjb
7,5,http://v.baidu.com
8,2,http://news.baidu.com
9,6,http://tieba.baidu.com
10,310,http://miercn.com
11,4,http://map.baidu.com
12,322,http://12377.cn
13,186,http://ifeng.com
14,500,http://qingting.baidu.com/index?pid=4
15,820,https://jiaoyu.baidu.com/topic/bsplatform/institutional_database
16,832,https://jiaoyu.baidu.com/topic/bsplatform/brand_promotion
17,627,https://hao123.com
18,13,http://music.baidu.com
19,313,http://news.ifeng.com/mil
20,11,http://jianyi.baidu.com
21,231,http://cnki.net
22,107,http://baidu.com/more
23,719,https://passport.baidu.com/v2/?login
24,536,https://passport.baidu.com/export/app/index.html
25,87,http://report.12377.cn:13225/toreportinputNormal_anis.do
26,496,http://list.video.baidu.com/iph_promote.html
27,288,http://58pic.com
28,3,http://hao123.com
29,141,http://youth.cn
30,622,https://passport.baidu.com/v2/?reg&tpl=service_feedback&u=
31,321,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
32,302,http://37.com
33,626,http://ir.baidu.com/phoenix.zhtml?c=188488&p=irol-irhome
34,138,http://gmw.cn
35,106,http://zhidao.baidu.com
36,14,http://image.baidu.com
37,505,http://zhidao.baidu.com/q?ct=17&pn=0&tn=ikaslist&rn=10&
38,506,http://baidu.com/sf/vsearch?pd=video&tn=vsearch&ct=301989888&rn=20&pn=0&db=0&s=21&rsv_spt=11&
39,507,http://music.baidu.com/search?fr=tieba&
40,509,http://map.baidu.com/m?fr=map006&
41,510,http://wenku.baidu.com/search?fr=tieba&lm=0&od=0&
42,330,http://v.baidu.com/tv
43,331,http://v.baidu.com/movie
44,332,http://v.baidu.com/show
45,333,http://v.baidu.com/comic
46,334,http://v.baidu.com/channel/shaoer
47,335,http://v.baidu.com/channel/amuse
48,336,http://v.baidu.com/channel/star
49,337,http://v.baidu.com/live
50,346,http://v.baidu.com/channel/short/tiyu
51,348,http://v.baidu.com/channel/rr
52,349,http://v.baidu.com/top
53,351,http://v.baidu.com/square
54,355,http://v.baidu.com/musicindex
55,356,http://v.baidu.com/gameindex
56,497,http://player.baidu.com/yingyin.html
57,311,http://tiexue.net
58,706,https://cloud.baidu.com
59,501,http://top.baidu.com
60,534,https://tieba.baidu.com/tb/cms/tieba-fe/tieba_promise.html
61,720,http://baidu.com/s?wd=word&fr=wenku
62,721,http://news.baidu.com/ns?word=word&tn=news&cl=2&rn=20&ct=1&fr=wenku
63,722,http://tieba.baidu.com/f?kw=word&fr=wenku
64,723,http://zhidao.baidu.com/q?word=word&ct=17&pn=0&tn=ikaslist&rn=10&lm=0&fr=wenku
65,724,http://music.baidu.com/search?&fr=wenku&key=word
66,725,http://image.baidu.com/i?ct=201326592&cl=2&nc=1&lm=-1&st=-1&tn=baiduimage&istype=2&fm=&pv=&z=0&word=word&fr=wenku
67,726,http://map.baidu.com/?newmap=1&ie=utf-8&s=s&wd=word&fr=wenku
68,624,https://passport.baidu.com/center
69,319,http://hao123.com/feedback
70,97,http://app.hao123.com/app
71,303,http://gamersky.com
72,490,http://v.baidu.com/channel/xiaopin
73,491,http://v.baidu.com/channel/beauty
74,492,http://v.baidu.com/channel/history
75,493,http://v.baidu.com/channel/music
76,494,http://v.baidu.com/channel/short/vshenghuo
77,495,http://v.baidu.com/gcdance/index
78,498,http://service.baidu.com/question?prod_en=video
79,499,http://v.baidu.com/videoop.html
80,502,http://v.baidu.com/license.html
81,628,https://passport.baidu.com/v2/?reg&tpl=ik&color=green&u=
82,662,http://help.baidu.com/question?prod_id=9&class=325&id=2760
83,597,http://union.baidu.com/customerLogin.html?fromu=http%3A%2F%2Funion.baidu.com%2F
84,142,http://cac.gov.cn
85,317,http://hao123.com/redian/problem.htm
86,318,http://hao123.com/sitemap
87,94,http://bjjubao.org
88,147,http://xyx.hao123.com
89,157,http://hao123.com/xingzuonew.html
90,158,http://hao123.com/gaoxiao
91,144,http://v.hao123.baidu.com/dianshi
92,145,http://v.hao123.baidu.com/zongyi
93,148,http://v.hao123.baidu.com/dianying
94,150,http://v.hao123.baidu.com/dongman
95,132,http://xinhuanet.com
96,149,http://live.hao123.com
97,161,http://hao123.com/exam
98,7,http://baidu.com/bdorz/login.gif?login&tpl=mn&u=http%3A%2F%2Fbaidu.com%2f%3fbdorz_come%3d1
99,9,http://ir.baidu.com
100,623,https://ikefu.baidu.com/web/bdhelp
101,625,http://baozhang.baidu.com/guarantee
102,160,https://hao123.com/haoxue
103,137,http://ce.cn
104,538,http://ai.baidu.com
105,136,http://china.com.cn
106,139,http://cnr.cn
107,140,http://qstheory.cn
108,718,https://wenku.baidu.com/go/help_js
109,131,http://people.com.cn
110,484,http://v.ifeng.com
111,183,http://163.com
112,770,https://wenku.baidu.com/topic/gaokao2018/zhenti
113,771,https://tiku.baidu.com/tikupc/homepage/1bfd700abb68a98271fefa04
114,307,http://huanqiu.com
115,503,https://baidu.com/s?cl=3&
116,55,http://topics.gmw.cn/node_114815.htm
117,708,http://y.taihe.com
118,540,http://apollo.auto
119,324,http://v.baidu.com/tv/28397.htm?frp=browse
120,325,http://v.baidu.com/show/23001.htm?frp=browse
121,326,http://v.baidu.com/tv/28488.htm?frp=browse
122,327,http://v.baidu.com/tv/28472.htm?frp=browse
123,328,http://v.baidu.com/tv/28437.htm?frp=browse
124,329,http://v.baidu.com/show/22985.htm?frp=browse
125,338,http://zhibo.v.baidu.com/9xiu?pagetab=daohangzb
126,339,http://v.baidu.com/channel/short/xiaopin
127,340,http://v.baidu.com/channel/short/history
128,341,http://v.baidu.com/channel/short/junshi
129,342,http://v.baidu.com/channel/short/countrysidedaren
130,343,http://v.baidu.com/channel/short/music
131,344,http://v.baidu.com/channel/short/lieqi
132,345,http://v.baidu.com/channel/short/lvyou
133,347,http://v.baidu.com/channel/short/food
134,350,http://v.baidu.com/house
135,352,http://v.baidu.com/zhaoshang
136,353,http://v.baidu.com/channel/short/life
137,354,http://v.baidu.com/channel/short/fasion
138,732,http://youke.baidu.com/youke/eduplan/list/8_s0_g0_v87
139,733,http://youke.baidu.com/youke/eduplan/list/9_s0_g0_v0
140,734,http://youke.baidu.com/youke/eduplan/list/31_s0_g0_v0
141,735,http://gaokao.baidu.com/?&channel=pc6
142,360,http://zhibo.v.baidu.com/9xiu
143,727,https://eduai.baidu.com/intro
144,728,https://jiaoyu.baidu.com/topic/bsplatform/tob_doc?fr=home
145,729,https://jiaoyu.baidu.com/topic/bsplatform/technical_cooperation
146,730,https://jiaoyu.baidu.com/topic/bsplatform/agentrecruitment
147,731,https://study.baidu.com/xtopic/wkback
148,663,http://musicshow.qianqian.com/?pst=showbdyx
149,664,http://cloudmusic.qianqian.com
150,665,http://q.url.cn/CDGiX8?_type=wpa&qidian=true
151,666,http://music.taihe.com/h5pc/spec_detail?id=1514&columnid=87
