rank,index,url
1,1,https://baidu.com
2,93,http://bjjubao.org
3,11,http://jianyi.baidu.com
4,184,http://ifeng.com
5,8,http://home.baidu.com
6,136,http://gmw.cn
7,86,http://report.12377.cn:13225/toreportinputNormal_anis.do
8,2,http://news.baidu.com
9,4,http://map.baidu.com
10,6,http://tieba.baidu.com
11,10,http://baidu.com/duty
12,5,http://v.baidu.com
13,140,http://cac.gov.cn
14,7,http://baidu.com/more
15,92,http://cyberpolice.cn/wfjb
16,96,http://app.hao123.com/app
17,54,http://topics.gmw.cn/node_114815.htm
18,91,http://net.china.cn/chinese/index.htm
19,145,http://xyx.hao123.com
20,155,http://hao123.com/xingzuonew.html
21,156,http://hao123.com/gaoxiao
22,142,http://v.hao123.baidu.com/dianshi
23,143,http://v.hao123.baidu.com/zongyi
24,146,http://v.hao123.baidu.com/dianying
25,148,http://v.hao123.baidu.com/dongman
26,147,http://live.hao123.com
27,158,https://hao123.com/haoxue
28,159,http://hao123.com/exam
29,3,http://hao123.com
30,138,http://qstheory.cn
31,137,http://cnr.cn
32,139,http://youth.cn
33,134,http://china.com.cn
34,129,http://people.com.cn
35,130,http://xinhuanet.com
36,180,http://qq.com
37,135,http://ce.cn
38,131,http://cctv.com
39,132,http://cri.cn
40,120,http://tuijian.hao123.com
41,154,http://caipiao.hao123.com
42,14,http://image.baidu.com
43,15,http://wenku.baidu.com
44,144,http://game.hao123.com
45,160,http://hao123.com/stocknew
46,13,http://music.baidu.com
47,187,http://v.hao123.baidu.com
48,105,http://zhidao.baidu.com
49,153,http://tejia.hao123.com
50,9,http://ir.baidu.com
51,179,http://sohu.com
52,177,http://sina.com.cn
53,55,http://qstheory.cn/zt2017/xcgcdd19djs/index.htm
54,21,http://fangtan.china.com.cn/2018-12/13/content_74259768.htm
55,133,http://cn.chinadaily.com.cn
56,20,http://politics.gmw.cn/2018-12/13/content_32163926.htm
57,23,http://news.gmw.cn/2018-12/13/content_32157433.htm
58,178,https://weibo.com
59,181,http://163.com
60,149,http://hao123.com/manhua
61,182,http://iqiyi.com
62,194,http://eastmoney.com
63,195,http://hao123.com/licai
64,12,https://zhidao.baidu.com
65,16,http://jian.news.baidu.com
66,17,http://xinhuanet.com/politics/leaders/2018-12/13/c_1210015116.htm
67,18,http://xinhuanet.com/politics/leaders/2018-12/13/c_1123849745.htm
68,19,http://xinhuanet.com//2018-12/13/c_1123847871.htm
69,22,http://news.ifeng.com/mainland/special/ggkf40znzsjs
70,24,http://opinion.huanqiu.com/editorial/2018-12/13785734.html
71,25,http://xinhuanet.com/2018-12/12/c_1123843904.htm
72,26,http://xinhuanet.com/politics/2018-12/13/c_1123846649.htm
73,27,http://news.cctv.com/2018/12/13/ARTIVv8jLsLjI7YOXHLqSCET181213.shtml
74,28,https://xinwen.eastday.com/a/n181213183717076.html?qid=news.baidu.com
75,29,https://3w.huanqiu.com/a/c36dc8/7IBoOVVXgYw?agt=8
76,30,http://news.ifeng.com/a/20181213/60191712_0.shtml?_zbs_baidu_news
77,31,https://finance.ifeng.com/c/7ibPZoSgYng?_zbs_baidu_news
78,32,http://news.ifeng.com/a/20181213/60191838_0.shtml?_zbs_baidu_news
79,33,http://news.ifeng.com/a/20181213/60191848_0.shtml?_zbs_baidu_news
80,34,http://news.ifeng.com/a/20181213/60191878_0.shtml?_zbs_baidu_news
81,35,http://news.ifeng.com/a/20181213/60191771_0.shtml?_zbs_baidu_news
82,36,http://news.ifeng.com/a/20181213/60191283_0.shtml?_zbs_baidu_news
83,37,https://3w.huanqiu.com/a/21eee3/7IBKuSI6oyk?agt=8
84,38,https://3w.huanqiu.com/a/c36dc8/7IBm3zwBF8Q?agt=8
85,39,https://3w.huanqiu.com/a/3458fa/7IByF0yJc7C?agt=8
86,40,http://chinanews.com/gj/2018/12-13/8701316.shtml
87,41,http://news.ifeng.com/a/20181213/60191657_0.shtml?_zbs_baidu_news
88,42,https://3w.huanqiu.com/a/621e1c/7IBDycVLrsQ?agt=8
89,43,http://news.ifeng.com/a/20181213/60191409_0.shtml?_zbs_baidu_news
90,44,http://travel.ifeng.com/a/20181213/45260764_0.shtml?_zbs_baidu_news
91,45,https://finance.ifeng.com/c/7ibRHZt1wDg?_zbs_baidu_news
92,46,https://news.ifeng.com/c/7ibTiBhAMsK?_zbs_baidu_news
93,47,https://xinwen.eastday.com/a/181213202341680.html?qid=news.baidu.com
94,48,http://news.ifeng.com/a/20181213/60191711_0.shtml?_zbs_baidu_news
95,49,https://xinwen.eastday.com/a/n181213212118680.html?qid=news.baidu.com
96,50,http://news.ifeng.com/a/20181213/60191248_0.shtml?_zbs_baidu_news
97,51,http://news.ifeng.com/a/20181212/60191343_0.shtml?_zbs_baidu_news
98,52,http://news.ifeng.com/a/20181213/60191448_0.shtml?_zbs_baidu_news
99,53,https://3w.huanqiu.com/a/a4d1ef/7IBxmLFrjfW?agt=8
100,56,https://baidu.com/s?wd=%E4%B9%A0%E8%BF%91%E5%B9%B3%E4%B8%BB%E6%8C%81%E4%B8%AD%E5%A4%AE%E6%94%BF%E6%B2%BB%E5%B1%80%E4%BC%9A%E8%AE%AE
101,57,https://baidu.com/s?wd=%E4%B9%A0%E8%BF%91%E5%B9%B3%E4%B8%BB%E6%8C%81%E5%85%9A%E5%A4%96%E4%BA%BA%E5%A3%AB%E5%BA%A7%E8%B0%88%E4%BC%9A%E5%8F%91%E8%A1%A8%E9%87%8D%E8%A6%81%E8%AE%B2%E8%AF%9D
102,58,https://baidu.com/s?wd=%E5%8D%97%E4%BA%AC%E5%A4%A7%E5%B1%A0%E6%9D%80%E6%AD%BB%E9%9A%BE%E8%80%85%E5%9B%BD%E5%AE%B6%E5%85%AC%E7%A5%AD%E6%97%A5
103,59,https://baidu.com/s?wd=%E7%89%B9%E8%95%BE%E8%8E%8E%E6%A2%85%E4%BF%9D%E4%BD%8F%E9%A6%96%E7%9B%B8
104,60,https://baidu.com/s?wd=%E4%BA%AC%E7%96%86%E5%A4%A7%E6%88%98
105,61,https://baidu.com/s?wd=%E9%AB%98%E9%80%9A%E4%B8%93%E5%88%A9%E5%A4%A7%E6%88%98%E5%8D%87%E7%BA%A7
106,62,https://baidu.com/s?wd=%E6%97%A5%E6%9C%AC201%E5%B9%B4%E5%BA%A6%E6%B1%89%E5%AD%97
107,63,https://baidu.com/s?wd=%E5%8A%A0%E6%8B%BF%E5%A4%A7%E9%B9%85%E6%9A%B4%E8%B7%8C
108,64,https://baidu.com/s?wd=%E5%9B%BD%E4%BC%81%E5%9B%9E%E5%BA%94%E5%A8%83%E5%A8%83%E9%AB%98%E7%AE%A1
109,65,https://baidu.com/s?wd=%E5%BE%B7%E5%9B%BD%E5%B7%A7%E5%85%8B%E5%8A%9B%E6%B3%84%E9%9C%B2
110,66,http://baijiahao.baidu.com/s?id=1619690247277020168
111,67,http://baijiahao.baidu.com/s?id=1619697708424396008
112,68,http://baijiahao.baidu.com/s?id=1619694273531439559
113,69,http://baijiahao.baidu.com/s?id=1619659285685398621
114,70,http://baijiahao.baidu.com/s?id=1619691014544105561
115,71,http://baijiahao.baidu.com/s?id=1619691905545133612
116,72,http://baijiahao.baidu.com/s?id=1619646139032525354
117,73,http://baijiahao.baidu.com/s?id=1619692209471332700
118,74,http://baijiahao.baidu.com/s?id=1619653655265853187
119,75,http://baijiahao.baidu.com/s?id=1619696097207903278
120,76,http://baijiahao.baidu.com/s?id=1619629260880435968
121,77,http://baijiahao.baidu.com/s?id=1619700910084415752
122,78,http://baijiahao.baidu.com/s?id=1619702132680806282
123,79,http://baijiahao.baidu.com/s?id=1619703257352630691
124,80,http://baijiahao.baidu.com/s?id=1619690355572188323
125,81,http://baijiahao.baidu.com/s?id=1619699953609863412
126,82,http://baijiahao.baidu.com/s?id=1619695467571348869
127,83,http://baijiahao.baidu.com/s?id=1619699334002926538
128,84,http://baijiahao.baidu.com/s?id=1619692939462971439
129,85,http://baijiahao.baidu.com/s?id=1619702271369281889
130,87,http://downpack.baidu.com/baidunews_AndroidPhone_1014720b.apk
131,88,https://itunes.apple.com/cn/app/id482820737
132,89,https://news.baidu.com/z/resource/wap/protocol/baidu_news_protocol.html
133,90,https://baidu.com/duty/wise/wise_secretright.html
134,94,https://s.click.taobao.com/t?e=m%3D2%26s%3D7WCg0%2BpzKwgcQipKwQzePCperVdZeJviK7Vc7tFgwiFRAdhuF14FMa2XsNgKZ%2BOxt4hWD5k2kjP%2FTrTNBNETjAtOHPHN0vssKO4N%2F%2F7xLcVZMTj583r1vqUuZxIcp9pfUIgVEmFmgnaR4ypTBJBwtC8UTyjdhQwHJPwiig1bxLMnyi1UQ%2F17I10hO9fBPG8oXH%2BQH9e66Y4%3D
135,95,https://pan.baidu.com
136,97,http://dl.hao123.com/waphao123/n_apk/hao1231019956s.apk
137,98,http://hao123.com/redian/sheshouyef.htm
138,99,http://baidu.com/s?word=%E5%90%89%E6%9E%97%E9%95%BF%E6%98%A5%E4%B8%80%E5%91%A8%E5%A4%A9%E6%B0%94%E9%A2%84%E6%8A%A5&tn=50000069_hao_pg&ie=utf-8
