rank,index,url
1,10,http://baidu.com/duty
2,323,http://baidu.com
3,1,https://baidu.com
4,8,http://home.baidu.com
5,93,http://cyberpolice.cn/wfjb
6,5,http://v.baidu.com
7,15,http://wenku.baidu.com
8,322,http://12377.cn
9,6,http://tieba.baidu.com
10,310,http://miercn.com
11,4,http://map.baidu.com
12,2,http://news.baidu.com
13,500,http://qingting.baidu.com/index?pid=4
14,11,http://jianyi.baidu.com
15,627,https://hao123.com
16,231,http://cnki.net
17,3,http://hao123.com
18,87,http://report.12377.cn:13225/toreportinputNormal_anis.do
19,496,http://list.video.baidu.com/iph_promote.html
20,288,http://58pic.com
21,536,https://passport.baidu.com/export/app/index.html
22,107,http://baidu.com/more
23,186,http://ifeng.com
24,13,http://music.baidu.com
25,313,http://news.ifeng.com/mil
26,302,http://37.com
27,321,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
28,622,https://passport.baidu.com/v2/?reg&tpl=service_feedback&u=
29,626,http://ir.baidu.com/phoenix.zhtml?c=188488&p=irol-irhome
30,106,http://zhidao.baidu.com
31,14,http://image.baidu.com
32,719,https://passport.baidu.com/v2/?login
33,138,http://gmw.cn
34,330,http://v.baidu.com/tv
35,331,http://v.baidu.com/movie
36,332,http://v.baidu.com/show
37,333,http://v.baidu.com/comic
38,334,http://v.baidu.com/channel/shaoer
39,335,http://v.baidu.com/channel/amuse
40,336,http://v.baidu.com/channel/star
41,337,http://v.baidu.com/live
42,346,http://v.baidu.com/channel/short/tiyu
43,348,http://v.baidu.com/channel/rr
44,349,http://v.baidu.com/top
45,351,http://v.baidu.com/square
46,355,http://v.baidu.com/musicindex
47,356,http://v.baidu.com/gameindex
48,497,http://player.baidu.com/yingyin.html
49,311,http://tiexue.net
50,706,https://cloud.baidu.com
51,501,http://top.baidu.com
52,171,http://news.ifeng.com/a/20181213/60191518_0.shtml
53,624,https://passport.baidu.com/center
54,505,http://zhidao.baidu.com/q?ct=17&pn=0&tn=ikaslist&rn=10&
55,506,http://baidu.com/sf/vsearch?pd=video&tn=vsearch&ct=301989888&rn=20&pn=0&db=0&s=21&rsv_spt=11&
56,507,http://music.baidu.com/search?fr=tieba&
57,509,http://map.baidu.com/m?fr=map006&
58,510,http://wenku.baidu.com/search?fr=tieba&lm=0&od=0&
59,7,http://baidu.com/bdorz/login.gif?login&tpl=mn&u=http%3A%2F%2Fbaidu.com%2f%3fbdorz_come%3d1
60,9,http://ir.baidu.com
61,319,http://hao123.com/feedback
62,303,http://gamersky.com
63,490,http://v.baidu.com/channel/xiaopin
64,491,http://v.baidu.com/channel/beauty
65,492,http://v.baidu.com/channel/history
66,493,http://v.baidu.com/channel/music
67,494,http://v.baidu.com/channel/short/vshenghuo
68,495,http://v.baidu.com/gcdance/index
69,498,http://service.baidu.com/question?prod_en=video
70,499,http://v.baidu.com/videoop.html
71,502,http://v.baidu.com/license.html
72,97,http://app.hao123.com/app
73,597,http://union.baidu.com/customerLogin.html?fromu=http%3A%2F%2Funion.baidu.com%2F
74,534,https://tieba.baidu.com/tb/cms/tieba-fe/tieba_promise.html
75,317,http://hao123.com/redian/problem.htm
76,318,http://hao123.com/sitemap
77,147,http://xyx.hao123.com
78,157,http://hao123.com/xingzuonew.html
79,158,http://hao123.com/gaoxiao
80,142,http://cac.gov.cn
81,628,https://passport.baidu.com/v2/?reg&tpl=ik&color=green&u=
82,662,http://help.baidu.com/question?prod_id=9&class=325&id=2760
83,623,https://ikefu.baidu.com/web/bdhelp
84,625,http://baozhang.baidu.com/guarantee
85,144,http://v.hao123.baidu.com/dianshi
86,145,http://v.hao123.baidu.com/zongyi
87,148,http://v.hao123.baidu.com/dianying
88,150,http://v.hao123.baidu.com/dongman
89,149,http://live.hao123.com
90,161,http://hao123.com/exam
91,160,https://hao123.com/haoxue
92,94,http://bjjubao.org
93,132,http://xinhuanet.com
94,718,https://wenku.baidu.com/go/help_js
95,141,http://youth.cn
96,137,http://ce.cn
97,183,http://163.com
98,140,http://qstheory.cn
99,720,http://baidu.com/s?wd=word&fr=wenku
100,721,http://news.baidu.com/ns?word=word&tn=news&cl=2&rn=20&ct=1&fr=wenku
101,722,http://tieba.baidu.com/f?kw=word&fr=wenku
102,723,http://zhidao.baidu.com/q?word=word&ct=17&pn=0&tn=ikaslist&rn=10&lm=0&fr=wenku
103,724,http://music.baidu.com/search?&fr=wenku&key=word
104,725,http://image.baidu.com/i?ct=201326592&cl=2&nc=1&lm=-1&st=-1&tn=baiduimage&istype=2&fm=&pv=&z=0&word=word&fr=wenku
105,726,http://map.baidu.com/?newmap=1&ie=utf-8&s=s&wd=word&fr=wenku
106,503,https://baidu.com/s?cl=3&
107,307,http://huanqiu.com
108,139,http://cnr.cn
109,324,http://v.baidu.com/tv/28397.htm?frp=browse
110,325,http://v.baidu.com/show/23001.htm?frp=browse
111,326,http://v.baidu.com/tv/28488.htm?frp=browse
112,327,http://v.baidu.com/tv/28472.htm?frp=browse
113,328,http://v.baidu.com/tv/28437.htm?frp=browse
114,329,http://v.baidu.com/show/22985.htm?frp=browse
115,338,http://zhibo.v.baidu.com/9xiu?pagetab=daohangzb
116,339,http://v.baidu.com/channel/short/xiaopin
117,340,http://v.baidu.com/channel/short/history
118,341,http://v.baidu.com/channel/short/junshi
119,342,http://v.baidu.com/channel/short/countrysidedaren
120,343,http://v.baidu.com/channel/short/music
121,344,http://v.baidu.com/channel/short/lieqi
122,345,http://v.baidu.com/channel/short/lvyou
123,347,http://v.baidu.com/channel/short/food
124,350,http://v.baidu.com/house
125,352,http://v.baidu.com/zhaoshang
126,353,http://v.baidu.com/channel/short/life
127,354,http://v.baidu.com/channel/short/fasion
128,131,http://people.com.cn
129,136,http://china.com.cn
130,360,http://zhibo.v.baidu.com/9xiu
131,770,https://wenku.baidu.com/topic/gaokao2018/zhenti
132,771,https://tiku.baidu.com/tikupc/homepage/1bfd700abb68a98271fefa04
133,708,http://y.taihe.com
134,133,http://cctv.com
135,55,http://topics.gmw.cn/node_114815.htm
136,312,http://mil.huanqiu.com
137,484,http://v.ifeng.com
138,663,http://musicshow.qianqian.com/?pst=showbdyx
139,664,http://cloudmusic.qianqian.com
140,665,http://q.url.cn/CDGiX8?_type=wpa&qidian=true
141,666,http://music.taihe.com/h5pc/spec_detail?id=1514&columnid=87
142,667,http://music.taihe.com/h5pc/spec_detail?id=1511&columnid=134
143,668,http://music.taihe.com/h5pc/spec_detail?id=1513&columnid=96
144,669,http://music.taihe.com/h5pc/spec_detail?id=1512&columnid=86
145,670,http://music.taihe.com/h5pc/spec_detail?id=1510&columnid=87
146,671,http://music.taihe.com/h5pc/spec_detail?id=1507&columnid=87
147,672,http://music.taihe.com/h5pc/spec_detail?id=1327&columnid=92
148,673,http://showstart.com/event/list
149,677,https://itunes.apple.com/cn/app/id468623917?mt=8
150,707,http://e.weibo.com/musicbaidu
151,709,http://beian.gov.cn/portal/registerSystemInfo?recordcode=44030502002309
152,99,http://hao123.com/redian/sheshouyef.htm
153,134,http://cri.cn
154,210,http://4399.com
155,300,http://7k7k.com
156,156,http://caipiao.hao123.com
157,592,http://weibo.com/baiduguanfang?refer_flag=1001030101_&is_hot=1
158,593,https://facebook.com/BaiduIncorporated
159,594,https://twitter.com/Baidu_Inc
160,595,http://csr.baidu.com
161,596,http://home.baidu.com/home/index/contact_us
162,598,http://e.baidu.com/?subsite=bj
163,599,http://pro.baidu.com
164,601,http://home.baidu.com/home/index/company_culture
165,602,http://home.baidu.com/home/index/company
166,603,http://home.baidu.com/home/index/baidu_road
167,604,http://home.baidu.com/home/index/management_team
168,208,http://hao123.com/sports
169,179,http://sina.com.cn
170,732,http://youke.baidu.com/youke/eduplan/list/8_s0_g0_v87
171,733,http://youke.baidu.com/youke/eduplan/list/9_s0_g0_v0
172,734,http://youke.baidu.com/youke/eduplan/list/31_s0_g0_v0
173,735,http://gaokao.baidu.com/?&channel=pc6
174,146,http://game.hao123.com
175,228,http://cmbchina.com
176,488,http://yinyuetai.com
177,727,https://eduai.baidu.com/intro
178,728,https://jiaoyu.baidu.com/topic/bsplatform/tob_doc?fr=home
179,729,https://jiaoyu.baidu.com/topic/bsplatform/technical_cooperation
180,730,https://jiaoyu.baidu.com/topic/bsplatform/agentrecruitment
181,731,https://study.baidu.com/xtopic/wkback
182,306,http://cankaoxiaoxi.com
183,483,http://cntv.cn
184,162,http://hao123.com/stocknew
185,481,http://wasu.cn
186,181,http://sohu.com
187,629,http://jingyan.baidu.com
188,314,http://mil.news.sina.com.cn
189,504,http://news.baidu.com/ns?cl=2&rn=20&tn=news&
